Date, AQI Value,Main Pollutant,County,Site Name,Site ID,Source,20-year High (1980-2019),20-year Low (1980-2019),5-year Average (2015-2019)
3/30/2020,42,PM2.5,Hudson,Jersey City Firehouse,34-017-1003,AirNow,80,22,43
3/31/2020,32,Ozone,Hudson,Bayonne,34-017-0006,AirNow,76,24,39.4
4/1/2020,39,Ozone,Hudson,Bayonne,34-017-0006,AirNow,71,15,37.4
4/2/2020,37,Ozone,Hudson,Bayonne,34-017-0006,AirNow,78,15,39.2
4/3/2020,29,Ozone,Hudson,Bayonne,34-017-0006,AirNow,98,22,43.8
4/4/2020,33,Ozone,Hudson,Bayonne,34-017-0006,AirNow,58,23,43.6
4/5/2020,52,PM2.5,Hudson,Jersey City Firehouse,34-017-1003,AirNow,63,24,41.4
4/6/2020,37,Ozone,Hudson,Bayonne,34-017-0006,AirNow,100,17,42.4
4/7/2020,41,Ozone,Hudson,Bayonne,34-017-0006,AirNow,89,22,43
4/8/2020,44,PM2.5,Hudson,Jersey City Firehouse,34-017-1003,AirNow,78,19,39.4
4/9/2020,34,Ozone,Hudson,Bayonne,34-017-0006,AirNow,67,22,39.6
4/10/2020,33,Ozone,Hudson,Bayonne,34-017-0006,AirNow,81,19,38.6
4/11/2020,38,Ozone,Hudson,Bayonne,34-017-0006,AirNow,71,8,44.6
4/12/2020,44,PM2.5,Hudson,Jersey City Firehouse,34-017-1003,AirNow,93,4,48.6
4/13/2020,41,Ozone,Hudson,Bayonne,34-017-0006,AirNow,84,21,48.4
4/14/2020,37,Ozone,Hudson,Bayonne,34-017-0006,AirNow,75,23,44
4/15/2020,39,Ozone,Hudson,Bayonne,34-017-0006,AirNow,88,15,39
4/16/2020,36,Ozone,Hudson,Bayonne,34-017-0006,AirNow,93,25,44
4/17/2020,39,Ozone,Hudson,Bayonne,34-017-0006,AirNow,95,25,35.4
4/18/2020,36,Ozone,Hudson,Bayonne,34-017-0006,AirNow,79,23,46.6
4/19/2020,45,Ozone,Hudson,Bayonne,34-017-0006,AirNow,93,27,37.6
4/20/2020,36,Ozone,Hudson,Bayonne,34-017-0006,AirNow,112,16,42.4
4/21/2020,35,Ozone,Hudson,Bayonne,34-017-0006,AirNow,67,19,42.2
4/22/2020,34,Ozone,Hudson,Bayonne,34-017-0006,AirNow,72,10,44
4/23/2020,30,Ozone,Hudson,Bayonne,34-017-0006,AirNow,93,22,40.4
4/24/2020,29,Ozone,Hudson,Bayonne,34-017-0006,AirNow,60,32,41.6
4/25/2020,41,Ozone,Hudson,Bayonne,34-017-0006,AirNow,70,27,38.4
4/26/2020,35,Ozone,Hudson,Bayonne,34-017-0006,AirNow,77,18,42.4
4/27/2020,33,Ozone,Hudson,Bayonne,34-017-0006,AirNow,90,29,37.8
4/28/2020,38,Ozone,Hudson,Bayonne,34-017-0006,AirNow,77,30,45.6
4/29/2020,38,Ozone,Hudson,Bayonne,34-017-0006,AirNow,51,31,38.4
4/30/2020,38,Ozone,Hudson,Bayonne,34-017-0006,AirNow,55,23,37
5/1/2020,38,Ozone,Hudson,Bayonne,34-017-0006,AirNow,97,26,45
5/2/2020,37,Ozone,Hudson,Bayonne,34-017-0006,AirNow,97,22,51.6
5/3/2020,41,Ozone,Hudson,Bayonne,34-017-0006,AirNow,133,26,51
5/4/2020,35,Ozone,Hudson,Bayonne,34-017-0006,AirNow,108,19,58.4
5/5/2020,41,Ozone,Hudson,Bayonne,34-017-0006,AirNow,90,25,45.6
5/6/2020,29,Ozone,Hudson,Bayonne,34-017-0006,AirNow,115,24,37.6
5/7/2020,40,Ozone,Hudson,Bayonne,34-017-0006,AirNow,112,27,40.8
5/8/2020,31,Ozone,Hudson,Bayonne,34-017-0006,AirNow,119,17,44.4
5/9/2020,28,Ozone,Hudson,Bayonne,34-017-0006,AirNow,105,22,50.4
5/10/2020,41,Ozone,Hudson,Bayonne,34-017-0006,AirNow,101,16,38
5/11/2020,30,Ozone,Hudson,Bayonne,34-017-0006,AirNow,108,22,36.6
5/12/2020,38,Ozone,Hudson,Bayonne,34-017-0006,AirNow,112,25,48.2
5/13/2020,41,Ozone,Hudson,Bayonne,34-017-0006,AirNow,67,18,42.6
5/14/2020,43,Ozone,Hudson,Bayonne,34-017-0006,AirNow,69,21,38
5/15/2020,51,Ozone,Hudson,Bayonne,34-017-0006,AirNow,115,21,42.6
5/16/2020,44,Ozone,Hudson,Bayonne,34-017-0006,AirNow,100,22,40.4
5/17/2020,41,Ozone,Hudson,Bayonne,34-017-0006,AirNow,84,20,61.2
5/18/2020,38,Ozone,Hudson,Bayonne,34-017-0006,AirNow,87,28,55.8
5/19/2020,37,Ozone,Hudson,Bayonne,34-017-0006,AirNow,70,19,44
5/20/2020,36,Ozone,Hudson,Bayonne,34-017-0006,AirNow,71,27,40.4
5/21/2020,33,Ozone,Hudson,Bayonne,34-017-0006,AirNow,80,21,36
5/22/2020,30,Ozone,Hudson,Bayonne,34-017-0006,AirNow,97,10,40.6
1/1/2020,29,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,88,2,33.5
1/2/2020,45,PM2.5,Hunterdon,Flemington,34-019-0001,AirNow,53,7,35.75
1/3/2020,54,PM2.5,Hunterdon,Flemington,34-019-0001,AirNow,57,4,36
1/4/2020,43,PM2.5,Hunterdon,Flemington,34-019-0001,AirNow,53,16,35.25
1/5/2020,31,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,71,5,33.25
1/6/2020,26,PM2.5,Hunterdon,Flemington,34-019-0001,AirNow,81,10,32.25
1/7/2020,31,PM2.5,Hunterdon,Flemington,34-019-0001,AirNow,71,16,32.25
1/8/2020,33,PM2.5,Hunterdon,Flemington,34-019-0001,AirNow,61,9,33
1/9/2020,27,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,73,6,36
1/10/2020,28,PM2.5,Hunterdon,Flemington,34-019-0001,AirNow,60,15,40.8
1/11/2020,33,PM2.5,Hunterdon,Flemington,34-019-0001,AirNow,57,8,36.8
1/12/2020,31,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,51,8,29
1/13/2020,26,PM2.5,Hunterdon,Flemington,34-019-0001,AirNow,65,16,31
1/14/2020,49,PM2.5,Hunterdon,Flemington,34-019-0001,AirNow,63,11,24.5
1/15/2020,49,PM2.5,Hunterdon,Flemington,34-019-0001,AirNow,63,2,35
1/16/2020,36,PM2.5,Hunterdon,Flemington,34-019-0001,AirNow,59,6,41
1/17/2020,35,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,69,15,42.2
1/18/2020,29,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,58,4,39.2
1/19/2020,31,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,66,1,40.2
1/20/2020,38,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,57,21,35.4
1/21/2020,36,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,52,21,40
1/22/2020,40,PM2.5,Hunterdon,Flemington,34-019-0001,AirNow,73,23,47.2
1/23/2020,64,PM2.5,Hunterdon,Flemington,34-019-0001,AirNow,67,15,39
1/24/2020,67,PM2.5,Hunterdon,Flemington,34-019-0001,AirNow,56,15,36
1/25/2020,35,PM2.5,Hunterdon,Flemington,34-019-0001,AirNow,62,21,30.2
1/26/2020,22,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,63,19,34.6
1/27/2020,23,PM2.5,Hunterdon,Flemington,34-019-0001,AirNow,55,15,36.6
1/28/2020,32,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,64,15,31
1/29/2020,35,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,84,5,37.2
1/30/2020,30,PM2.5,Hunterdon,Flemington,34-019-0001,AirNow,70,6,32.8
1/31/2020,49,PM2.5,Hunterdon,Flemington,34-019-0001,AirNow,63,3,32.2
2/1/2020,43,PM2.5,Hunterdon,Flemington,34-019-0001,AirNow,66,10,39.4
2/2/2020,55,PM2.5,Hunterdon,Flemington,34-019-0001,AirNow,80,16,42.4
2/3/2020,46,PM2.5,Hunterdon,Flemington,34-019-0001,AirNow,81,10,39.4
2/4/2020,41,PM2.5,Hunterdon,Flemington,34-019-0001,AirNow,72,8,45.2
2/5/2020,30,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,70,19,43.6
2/6/2020,23,PM2.5,Hunterdon,Flemington,34-019-0001,AirNow,58,7,40.2
2/7/2020,30,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,80,14,46.2
2/8/2020,33,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,70,9,44.8
2/9/2020,52,PM2.5,Hunterdon,Flemington,34-019-0001,AirNow,60,6,35.2
2/10/2020,31,PM2.5,Hunterdon,Flemington,34-019-0001,AirNow,63,17,38.2
2/11/2020,28,PM2.5,Hunterdon,Flemington,34-019-0001,AirNow,61,25,38.6
2/12/2020,35,PM2.5,Hunterdon,Flemington,34-019-0001,AirNow,56,16,37.8
2/13/2020,28,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,43,15,33.4
2/14/2020,31,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,51,8,37.4
2/15/2020,31,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,58,5,35
2/16/2020,38,PM2.5,Hunterdon,Flemington,34-019-0001,AirNow,58,3,34.2
2/17/2020,53,PM2.5,Hunterdon,Flemington,34-019-0001,AirNow,62,24,31.4
2/18/2020,41,PM2.5,Hunterdon,Flemington,34-019-0001,AirNow,63,10,43
2/19/2020,36,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,66,16,40.8
2/20/2020,34,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,60,21,33.8
2/21/2020,34,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,57,19,42.8
2/22/2020,45,PM2.5,Hunterdon,Flemington,34-019-0001,AirNow,55,6,39.75
2/23/2020,51,PM2.5,Hunterdon,Flemington,34-019-0001,AirNow,43,23,29.5
2/24/2020,51,PM2.5,Hunterdon,Flemington,34-019-0001,AirNow,51,21,35.25
2/25/2020,42,PM2.5,Hunterdon,Flemington,34-019-0001,AirNow,72,20,38.6
2/26/2020,36,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,74,19,35
2/27/2020,35,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,68,13,36.8
2/28/2020,34,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,51,29,41.2
2/29/2020,33,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,41,34,.
3/1/2020,39,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,55,17,47
3/2/2020,52,PM2.5,Hunterdon,Flemington,34-019-0001,AirNow,64,24,40.75
3/3/2020,35,PM2.5,Hunterdon,Flemington,34-019-0001,AirNow,58,25,40.5
3/4/2020,37,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,54,15,39.8
3/5/2020,36,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,54,12,34.4
3/6/2020,46,PM2.5,Hunterdon,Flemington,34-019-0001,AirNow,60,32,44.2
3/7/2020,38,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,77,27,50.6
3/8/2020,38,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,66,29,50.2
3/9/2020,42,PM2.5,Hunterdon,Flemington,34-019-0001,AirNow,67,27,50.8
3/10/2020,42,PM2.5,Hunterdon,Flemington,34-019-0001,AirNow,58,26,42.4
3/11/2020,32,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,62,11,34.8
3/12/2020,50,PM2.5,Hunterdon,Flemington,34-019-0001,AirNow,55,17,34.2
3/13/2020,41,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,53,4,34.8
3/14/2020,36,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,61,18,31.8
3/15/2020,35,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,64,18,32.4
3/16/2020,38,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,65,24,34.8
3/17/2020,29,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,51,26,41.4
3/18/2020,37,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,84,30,44.6
3/19/2020,26,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,61,31,43.2
3/20/2020,37,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,87,29,43.4
3/21/2020,36,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,80,19,39.6
3/22/2020,38,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,56,24,41.4
3/23/2020,32,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,54,24,42.2
3/24/2020,33,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,52,31,43.6
3/25/2020,29,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,77,28,43.8
3/26/2020,40,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,51,29,37
3/27/2020,41,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,50,26,34
3/28/2020,31,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,55,24,40.8
3/29/2020,34,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,59,24,45.2
3/30/2020,26,PM2.5,Hunterdon,Flemington,34-019-0001,AirNow,80,28,42.8
3/31/2020,30,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,97,19,40.4
4/1/2020,38,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,47,19,36
4/2/2020,41,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,61,21,42.4
4/3/2020,34,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,50,27,44.2
4/4/2020,34,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,58,29,38.2
4/5/2020,45,PM2.5,Hunterdon,Flemington,34-019-0001,AirNow,90,31,40.2
4/6/2020,40,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,67,16,44
4/7/2020,47,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,93,12,38.2
4/8/2020,40,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,80,28,42
4/9/2020,42,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,58,24,43
4/10/2020,15,PM2.5,Hunterdon,Flemington,34-019-0001,AirNow,93,31,49
4/11/2020,41,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,122,27,57.6
4/12/2020,44,PM2.5,Hunterdon,Flemington,34-019-0001,AirNow,77,13,46.4
4/13/2020,42,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,90,29,54.4
4/14/2020,40,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,97,28,50.2
4/15/2020,41,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,87,13,42
4/16/2020,39,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,147,37,45.8
4/17/2020,42,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,112,32,42.4
4/18/2020,38,PM2.5,Hunterdon,Flemington,34-019-0001,AirNow,126,30,49.6
4/19/2020,46,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,161,32,42.2
4/20/2020,38,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,154,27,43.4
4/21/2020,39,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,74,32,48.6
4/22/2020,39,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,77,28,43.6
4/23/2020,35,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,122,29,45.8
4/24/2020,30,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,71,30,42.8
4/25/2020,43,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,93,32,41.2
4/26/2020,35,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,87,24,40.4
4/27/2020,35,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,136,19,39.6
4/28/2020,44,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,97,31,49
4/29/2020,38,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,80,31,40.4
4/30/2020,39,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,101,33,38.4
5/1/2020,39,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,136,31,51
5/2/2020,38,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,150,27,53.2
5/3/2020,47,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,182,22,44.6
5/4/2020,41,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,182,21,50
5/5/2020,44,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,93,27,42.4
5/6/2020,35,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,129,23,34
5/7/2020,43,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,119,22,45.8
5/8/2020,32,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,151,19,56.4
5/9/2020,30,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,136,24,50
5/10/2020,43,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,119,21,40.8
5/11/2020,32,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,159,29,39.8
5/12/2020,39,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,154,30,50.6
5/13/2020,44,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,140,28,36
5/14/2020,48,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,101,28,40
5/15/2020,51,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,161,31,47
5/16/2020,36,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,93,31,49.2
5/17/2020,40,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,105,26,52.6
5/18/2020,40,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,105,31,52.4
5/19/2020,38,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,93,23,46
5/20/2020,39,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,74,30,37.4
5/21/2020,39,Ozone,Hunterdon,Flemington,34-019-0001,AirNow,105,19,38
1/1/2020,31,Ozone,Mercer,Wash. Crossing,34-021-9991,AirNow,120,6,37.4
1/2/2020,50,PM2.5,Mercer,Rider University,34-021-0005,AirNow,68,6,37
1/3/2020,49,PM2.5,Mercer,Rider University,34-021-0005,AirNow,59,4,41
1/4/2020,34,PM2.5,Mercer,Rider University,34-021-0005,AirNow,65,23,32
1/5/2020,31,Ozone,Mercer,Rider University,34-021-0005,AirNow,87,5,30.8
1/6/2020,27,PM2.5,Mercer,Rider University,34-021-0005,AirNow,91,10,42.2
1/7/2020,26,PM2.5,Mercer,Rider University,34-021-0005,AirNow,88,26,41.6
1/8/2020,33,PM2.5,Mercer,Rider University,34-021-0005,AirNow,84,13,44
1/9/2020,27,Ozone,Mercer,Wash. Crossing,34-021-9991,AirNow,76,3,41.2
1/10/2020,26,PM2.5,Mercer,Rider University,34-021-0005,AirNow,89,17,39.4
1/11/2020,32,Ozone,Mercer,Rider University,34-021-0005,AirNow,87,18,42.2
1/12/2020,31,Ozone,Mercer,Wash. Crossing,34-021-9991,AirNow,53,11,34.4
1/13/2020,15,Ozone,Mercer,Wash. Crossing,34-021-9991,AirNow,89,23,33.6
1/14/2020,28,PM2.5,Mercer,Rider University,34-021-0005,AirNow,75,7,37.2
1/15/2020,26,Ozone,Mercer,Wash. Crossing,34-021-9991,AirNow,85,5,52.6
1/16/2020,32,PM2.5,Mercer,Rider University,34-021-0005,AirNow,72,22,54.8
1/17/2020,35,Ozone,Mercer,Rider University,34-021-0005,AirNow,72,16,41.6
1/18/2020,28,Ozone,Mercer,Rider University,34-021-0005,AirNow,73,2,53
1/19/2020,33,PM2.5,Mercer,Rider University,34-021-0005,AirNow,90,13,43.8
1/20/2020,38,Ozone,Mercer,Rider University,34-021-0005,AirNow,66,21,36.2
1/21/2020,34,Ozone,Mercer,Rider University,34-021-0005,AirNow,60,20,42.8
1/22/2020,32,PM2.5,Mercer,Rider University,34-021-0005,AirNow,77,28,48.2
1/23/2020,65,PM2.5,Mercer,Rider University,34-021-0005,AirNow,72,16,39.4
1/24/2020,59,PM2.5,Mercer,Rider University,34-021-0005,AirNow,63,13,36.6
1/25/2020,32,Ozone,Mercer,Rider University,34-021-0005,AirNow,85,19,38.6
1/26/2020,22,Ozone,Mercer,Rider University,34-021-0005,AirNow,68,20,39
1/27/2020,23,Ozone,Mercer,Rider University,34-021-0005,AirNow,62,13,40.6
1/28/2020,31,Ozone,Mercer,Wash. Crossing,34-021-9991,AirNow,92,19,40.6
1/29/2020,34,Ozone,Mercer,Rider University,34-021-0005,AirNow,102,6,48.4
1/30/2020,26,Ozone,Mercer,Wash. Crossing,34-021-9991,AirNow,91,17,40.2
1/31/2020,35,PM2.5,Mercer,Rider University,34-021-0005,AirNow,73,3,37
2/1/2020,26,Ozone,Mercer,Rider University,34-021-0005,AirNow,79,10,48.4
2/2/2020,53,PM2.5,Mercer,Rider University,34-021-0005,AirNow,93,16,46.2
2/3/2020,54,PM2.5,Mercer,Rider University,34-021-0005,AirNow,84,20,42
2/4/2020,37,PM2.5,Mercer,Rider University,34-021-0005,AirNow,73,10,40.8
2/5/2020,31,Ozone,Mercer,Rider University,34-021-0005,AirNow,86,22,44.6
2/6/2020,24,Ozone,Mercer,Rider University,34-021-0005,AirNow,102,20,46.8
2/7/2020,31,Ozone,Mercer,Rider University,34-021-0005,AirNow,80,17,52.4
2/8/2020,34,Ozone,Mercer,Rider University,34-021-0005,AirNow,70,6,45.6
2/9/2020,56,PM2.5,Mercer,Rider University,34-021-0005,AirNow,76,28,41
2/10/2020,27,PM2.5,Mercer,Rider University,34-021-0005,AirNow,70,23,43.2
2/11/2020,29,PM2.5,Mercer,Rider University,34-021-0005,AirNow,70,28,43.6
2/12/2020,31,Ozone,Mercer,Rider University,34-021-0005,AirNow,68,23,38
2/13/2020,27,Ozone,Mercer,Rider University,34-021-0005,AirNow,56,19,39.4
2/14/2020,31,Ozone,Mercer,Rider University,34-021-0005,AirNow,65,9,39
2/15/2020,31,Ozone,Mercer,Rider University,34-021-0005,AirNow,71,18,44.8
2/16/2020,41,PM2.5,Mercer,Rider University,34-021-0005,AirNow,91,9,39.6
2/17/2020,51,PM2.5,Mercer,Rider University,34-021-0005,AirNow,70,31,34.4
2/18/2020,38,PM2.5,Mercer,Rider University,34-021-0005,AirNow,73,31,45.8
2/19/2020,36,Ozone,Mercer,Rider University,34-021-0005,AirNow,91,19,41.4
2/20/2020,34,Ozone,Mercer,Rider University,34-021-0005,AirNow,89,16,36.8
2/21/2020,36,Ozone,Mercer,Rider University,34-021-0005,AirNow,84,13,42.6
2/22/2020,44,PM2.5,Mercer,Rider University,34-021-0005,AirNow,99,12,42.8
2/23/2020,54,PM2.5,Mercer,Rider University,34-021-0005,AirNow,54,26,37.6
2/24/2020,58,PM2.5,Mercer,Rider University,34-021-0005,AirNow,80,25,36.2
2/25/2020,39,PM2.5,Mercer,Rider University,34-021-0005,AirNow,88,18,40.4
2/26/2020,36,Ozone,Mercer,Rider University,34-021-0005,AirNow,81,21,35.6
2/27/2020,36,Ozone,Mercer,Rider University,34-021-0005,AirNow,85,19,37.6
2/28/2020,35,Ozone,Mercer,Wash. Crossing,34-021-9991,AQS,53,26,39.8
2/29/2020,34,Ozone,Mercer,Rider University,34-021-0005,AirNow,44,33,.
3/1/2020,42,Ozone,Mercer,Wash. Crossing,34-021-9991,AirNow,71,27,45.8
3/2/2020,53,PM2.5,Mercer,Rider University,34-021-0005,AirNow,79,30,42
3/3/2020,51,PM2.5,Mercer,Rider University,34-021-0005,AirNow,57,24,40
3/4/2020,39,Ozone,Mercer,Wash. Crossing,34-021-9991,AirNow,88,33,49
3/5/2020,38,Ozone,Mercer,Wash. Crossing,34-021-9991,AirNow,70,15,37.6
3/6/2020,32,Ozone,Mercer,Wash. Crossing,34-021-9991,AirNow,59,32,42.8
3/7/2020,40,Ozone,Mercer,Wash. Crossing,34-021-9991,AirNow,74,35,53
3/8/2020,40,Ozone,Mercer,Wash. Crossing,34-021-9991,AirNow,60,28,49.6
3/9/2020,44,Ozone,Mercer,Wash. Crossing,34-021-9991,AirNow,66,26,52
3/10/2020,42,PM2.5,Mercer,Rider University,34-021-0005,AirNow,60,29,45.6
3/11/2020,47,PM2.5,Mercer,Rider University,34-021-0005,AirNow,71,27,42.6
3/12/2020,50,PM2.5,Mercer,Rider University,34-021-0005,AirNow,70,13,38.8
3/13/2020,43,Ozone,Mercer,Wash. Crossing,34-021-9991,AirNow,79,25,38
3/14/2020,39,Ozone,Mercer,Rider University,34-021-0005,AirNow,88,28,36.8
3/15/2020,38,Ozone,Mercer,Wash. Crossing,34-021-9991,AirNow,79,19,38.2
3/16/2020,41,Ozone,Mercer,Wash. Crossing,34-021-9991,AirNow,102,28,40
3/17/2020,30,PM2.5,Mercer,Rider University,34-021-0005,AirNow,52,29,43.8
3/18/2020,46,PM2.5,Mercer,Rider University,34-021-0005,AirNow,71,35,45.2
3/19/2020,32,PM2.5,Mercer,Rider University,34-021-0005,AirNow,67,34,43.2
3/20/2020,72,PM2.5,Mercer,Rider University,34-021-0005,AirNow,87,33,44.8
3/21/2020,39,Ozone,Mercer,Wash. Crossing,34-021-9991,AirNow,93,22,43.4
3/22/2020,40,Ozone,Mercer,Wash. Crossing,34-021-9991,AirNow,58,34,41.4
3/23/2020,34,Ozone,Mercer,Wash. Crossing,34-021-9991,AirNow,68,33,43.8
3/24/2020,37,Ozone,Mercer,Wash. Crossing,34-021-9991,AirNow,59,32,45.6
3/25/2020,34,Ozone,Mercer,Rider University,34-021-0005,AirNow,74,31,47
3/26/2020,42,PM2.5,Mercer,Rider University,34-021-0005,AirNow,50,31,43
3/27/2020,46,Ozone,Mercer,Wash. Crossing,34-021-9991,AirNow,58,28,41.2
3/28/2020,34,Ozone,Mercer,Rider University,34-021-0005,AirNow,132,28,39.6
3/29/2020,32,Ozone,Mercer,Rider University,34-021-0005,AirNow,55,30,45.6
3/30/2020,29,PM2.5,Mercer,Rider University,34-021-0005,AirNow,74,30,46.2
3/31/2020,35,Ozone,Mercer,Rider University,34-021-0005,AirNow,101,32,41.2
4/1/2020,40,Ozone,Mercer,Wash. Crossing,34-021-9991,AirNow,47,31,41.4
4/2/2020,43,Ozone,Mercer,Wash. Crossing,34-021-9991,AirNow,66,19,43.2
4/3/2020,36,Ozone,Mercer,Wash. Crossing,34-021-9991,AirNow,79,33,43.6
4/4/2020,41,PM2.5,Mercer,Rider University,34-021-0005,AirNow,54,33,43
4/5/2020,39,Ozone,Mercer,Wash. Crossing,34-021-9991,AirNow,80,31,42.4
4/6/2020,64,PM2.5,Mercer,Rider University,34-021-0005,AirNow,67,24,48.2
4/7/2020,47,Ozone,Mercer,Rider University,34-021-0005,AirNow,87,31,46.6
4/8/2020,40,Ozone,Mercer,Rider University,34-021-0005,AirNow,71,26,43
4/9/2020,44,Ozone,Mercer,Wash. Crossing,34-021-9991,AirNow,58,34,42.4
4/10/2020,38,Ozone,Mercer,Wash. Crossing,34-021-9991,AirNow,84,32,48.6
4/11/2020,42,Ozone,Mercer,Rider University,34-021-0005,AirNow,101,30,54.8
4/12/2020,45,Ozone,Mercer,Rider University,34-021-0005,AirNow,74,24,46.8
4/13/2020,42,Ozone,Mercer,Rider University,34-021-0005,AirNow,84,31,53.2
4/14/2020,43,Ozone,Mercer,Rider University,34-021-0005,AirNow,90,28,50.4
4/15/2020,44,Ozone,Mercer,Wash. Crossing,34-021-9991,AirNow,87,31,43.6
4/16/2020,41,Ozone,Mercer,Rider University,34-021-0005,AirNow,151,35,46.8
4/17/2020,44,Ozone,Mercer,Rider University,34-021-0005,AirNow,122,32,43.8
4/18/2020,40,Ozone,Mercer,Wash. Crossing,34-021-9991,AirNow,126,29,59.4
4/19/2020,48,Ozone,Mercer,Rider University,34-021-0005,AirNow,151,33,42.8
